  20620000    973488    666442       384   2.617124416485E-007   1.800678000000E+000   1.778761000000E+000   4.722539591789E+001   2.721868325711E-001   7.500092123836E-003   2.721868325711E-001   5.256920000000E-001   5.399179458618E-001   1.406563002165E-004   5.728900000000E-001   7.288391590118E-001   1.000000000000E+000
  20640000    973488    666442       384   2.617124416280E-007   1.539757000000E+000   1.512022000000E+000   4.235715413094E+001   2.721868325711E-001   7.500092123796E-003   2.721868325711E-001   4.345780000000E-001   4.545087814331E-001   1.406563002161E-004   5.160940000000E-001   6.376981735229E-001   1.000000000000E+000
  20600000    973488    666442       384   2.617124416944E-007   1.881395000000E+000   1.860605000000E+000   4.080158996582E+001   2.721868325711E-001   7.500092123722E-003   2.721868325711E-001   5.952100000000E-001   6.492049694061E-001   1.406563002154E-004   6.466180000000E-001   8.132500648499E-001   1.000000000000E+000
  20700000    973488    666442       384   2.617124418572E-007   2.083504000000E+000   2.056609000000E+000   4.252021503448E+001   2.721868325711E-001   7.500092123842E-003   2.721868325711E-001   4.858750000000E-001   5.411999225616E-001   1.406563002165E-004   5.531620000000E-001   7.037680149078E-001   1.000000000000E+000
  21450000    973488    666442       384   2.617124418596E-007   1.588542000000E+000   1.559166000000E+000   4.111581206322E+001   2.721868325711E-001   7.500092104886E-003   2.721868325711E-001   3.607210000000E-001   4.345550537109E-001   1.406563000388E-004   4.433060000000E-001   5.902128219604E-001   1.000000000000E+000
  20620000   6983659   5331536       384   1.280271828048E-007   1.063567800000E+001   1.061213200000E+001   5.320146298409E+001   2.729104184448E-001   7.585893728421E-003   2.729104184448E-001   7.544251000000E+000   7.696854829788E+000   1.414585714322E-004   7.831549000000E+000   8.066651105881E+000   2.000000000000E+000
  20640000   6983659   5331536       384   1.280271828791E-007   8.453405000000E+000   8.427661000000E+000   4.781045293808E+001   2.729104184448E-001   7.585893728423E-003   2.729104184448E-001   5.857335000000E+000   5.969597816467E+000   1.414585714322E-004   6.114836000000E+000   6.315428972244E+000   2.000000000000E+000
  20600000   6983659   5331536       384   1.280271828194E-007   7.337142000000E+000   7.307397000000E+000   4.712506103516E+001   2.729104184448E-001   7.585893728520E-003   2.729104184448E-001   4.623043000000E+000   4.775384187698E+000   1.414585714331E-004   4.913467000000E+000   5.133492946625E+000   2.000000000000E+000
  20700000   6983659   5331536       384   1.280271828556E-007   6.690886000000E+000   6.664913000000E+000   4.723346781731E+001   2.729104184448E-001   7.585893728419E-003   2.729104184448E-001   4.027159000000E+000   4.186682939529E+000   1.414585714321E-004   4.289752000000E+000   4.541808843613E+000   2.000000000000E+000
  20620000   6983659   5331536       384   1.280271828048E-007   1.018989500000E+001   1.016777900000E+001   5.210319805145E+001   2.729104184448E-001   7.585893728421E-003   2.729104184448E-001   7.422933000000E+000   7.577349185944E+000   1.414585714322E-004   7.701038000000E+000   7.983190059662E+000   2.000000000000E+000
  20640000   6983659   5331536       384   1.280271828791E-007   8.649385000000E+000   8.623706000000E+000   4.674073696136E+001   2.729104184448E-001   7.585893728423E-003   2.729104184448E-001   6.049567000000E+000   6.159149169922E+000   1.414585714322E-004   6.319084000000E+000   6.517464160919E+000   2.000000000000E+000
  20600000   6983659   5331536       384   1.280271828194E-007   7.050239000000E+000   7.019816000000E+000   4.654066300392E+001   2.729104184448E-001   7.585893728520E-003   2.729104184448E-001   4.422805000000E+000   4.562255859375E+000   1.414585714331E-004   4.675220000000E+000   4.911339044571E+000   2.000000000000E+000
  20700000   6983659   5331536       384   1.280271828556E-007   6.629624000000E+000   6.604666000000E+000   4.654890680313E+001   2.729104184448E-001   7.585893728419E-003   2.729104184448E-001   4.031874000000E+000   4.183998107910E+000   1.414585714321E-004   4.290052000000E+000   4.531739950180E+000   2.000000000000E+000
  99999999   6983659   5331536       384   1.287186838450E-007   4.645423000000E+000   4.621551000000E+000   4.359212589264E+001   2.729104184448E-001   7.585893728419E-003   2.729104184448E-001   1.909062000000E+000   2.535670995712E+000   1.414585714321E-004   2.202886000000E+000   2.903733015060E+000   2.000000000000E+000
  99999999   6983659   5331536       384   1.287186838451E-007   4.469106000000E+000   4.442620000000E+000   4.973545598984E+001   2.729104184448E-001   7.585893728419E-003   2.729104184448E-001   1.903734000000E+000   2.472690105438E+000   1.414585714321E-004   2.157875000000E+000   2.847059011459E+000   2.000000000000E+000
  99999999  52774426  42652288       384   6.282050437684E+004   7.388718800000E+001   7.386334900000E+001   1.139111659527E+002   2.731448316419E-001   4.057842345812E+009   2.731448316419E-001   4.673462400000E+001   4.782830882072E+001   1.034602386127E+002   4.872443000000E+001   4.993132686615E+001   3.000000000000E+000
