  50705000   6389892   2048000         4   2.338915581480E-002   5.170030400000E+001   5.164478700000E+001   5.836798715591E+001   1.362734300000E+001   1.456431603432E+001   4.774125000000E+001   4.902279901505E+001   3.000000000000E+000   1.000000000000E+000
  50705000   6389892   2048000         4   2.338915581480E-002   5.092857100000E+001   5.084082800000E+001   5.801918911934E+001   1.346541500000E+001   1.449801492691E+001   4.694027900000E+001   4.871439814568E+001   3.000000000000E+000   1.000000000000E+000
