  20600000    813318    666442         8   1.406563002281E-004   9.843422000000E+000   9.813685000000E+000   1.067374396324E+001   2.721868326244E-001   7.500092125081E-003   2.721868326244E-001   5.318406000000E+000   5.372796058655E+000   1.406563002281E-004   6.380214000000E+000   6.465852022171E+000   1.000000000000E+000
  20700000    813318    666442         8   1.406563002290E-004   9.272940000000E+000   9.246970000000E+000   9.883318901062E+000   2.721868326244E-001   7.500092125175E-003   2.721868326244E-001   4.760013000000E+000   4.792687177658E+000   1.406563002290E-004   5.834596000000E+000   5.884807109833E+000   1.000000000000E+000
  30600000    813318    666442         8   1.406563002288E-004   8.042433000000E+000   8.015562000000E+000   8.678050994873E+000   2.721868326244E-001   7.500092125151E-003   2.721868326244E-001   3.578846000000E+000   3.628903865814E+000   1.406563002288E-004   4.640065000000E+000   4.712527990341E+000   1.000000000000E+000
  99999999    813318    666442         8   1.406563003962E-004   6.773602000000E+000   6.744686000000E+000   7.371212005615E+000   2.721868326244E-001   7.500092143003E-003   2.721868326244E-001   2.267158000000E+000   2.311055183411E+000   1.406563003962E-004   3.340389000000E+000   3.400101900101E+000   1.000000000000E+000
  20600000    813318    666442         8   1.406563002281E-004   9.799228000000E+000   9.775530000000E+000   1.062462592125E+001   2.721868326244E-001   7.500092125081E-003   2.721868326244E-001   5.311492000000E+000   5.354660034180E+000   1.406563002281E-004   6.385858000000E+000   6.453850984573E+000   1.000000000000E+000
  20700000    813318    666442         8   1.406563002290E-004   9.269390000000E+000   9.248769000000E+000   9.901201963425E+000   2.721868326244E-001   7.500092125175E-003   2.721868326244E-001   4.785207000000E+000   4.819046020508E+000   1.406563002290E-004   5.842733000000E+000   5.902424812317E+000   1.000000000000E+000
  30600000    813318    666442         8   1.406563002288E-004   8.078106000000E+000   8.041862000000E+000   8.682985067368E+000   2.721868326244E-001   7.500092125151E-003   2.721868326244E-001   3.574609000000E+000   3.618160963058E+000   1.406563002288E-004   4.640692000000E+000   4.703221082687E+000   1.000000000000E+000
  99999999    813318    666442         8   1.406563003962E-004   6.762659000000E+000   6.737913000000E+000   7.243787050247E+000   2.721868326244E-001   7.500092143003E-003   2.721868326244E-001   2.266937000000E+000   2.303888082504E+000   1.406563003962E-004   3.346560000000E+000   3.405184030533E+000   1.000000000000E+000
  20600000   6359032   5331536         8   1.413326231141E-004   9.890511600000E+001   9.887848100000E+001   1.007421021461E+002   2.729104184291E-001   7.572391468219E-003   2.729104184291E-001   5.645180900000E+001   5.674360179901E+001   1.413326231141E-004   6.455969600000E+001   6.490314316750E+001   2.000000000000E+000
  20600000   6359032   5331536         8   1.413326231141E-004   9.939819100000E+001   9.937665900000E+001   1.012899370193E+002   2.729104184291E-001   7.572391468219E-003   2.729104184291E-001   5.668826100000E+001   5.697717404366E+001   1.413326231141E-004   6.493448300000E+001   6.527385807037E+001   2.000000000000E+000
  20700000   6359032   5331536         8   1.413326231144E-004   9.433351900000E+001   9.430758200000E+001   9.571131706238E+001   2.729104184291E-001   7.572391468251E-003   2.729104184291E-001   5.151760200000E+001   5.179337882996E+001   1.413326231144E-004   5.966448200000E+001   5.998381710052E+001   2.000000000000E+000
  20700000   6359032   5331536         8   1.413326231144E-004   9.445364800000E+001   9.442971300000E+001   9.586616992950E+001   2.729104184291E-001   7.572391468251E-003   2.729104184291E-001   5.165578800000E+001   5.191058397293E+001   1.413326231144E-004   5.984318000000E+001   6.014766097069E+001   2.000000000000E+000
  30600000   6359032   5331536         8   1.413326231160E-004   7.728230600000E+001   7.726741200000E+001   7.859616994858E+001   2.729104184291E-001   7.572391468416E-003   2.729104184291E-001   3.448732900000E+001   3.471756696701E+001   1.413326231160E-004   4.268651000000E+001   4.296152091026E+001   2.000000000000E+000
  30600000   6359032   5331536         8   1.413326231160E-004   7.712149900000E+001   7.709072500000E+001   7.852851796150E+001   2.729104184291E-001   7.572391468416E-003   2.729104184291E-001   3.419313000000E+001   3.453214287758E+001   1.413326231160E-004   4.244500000000E+001   4.283376193047E+001   2.000000000000E+000
  99999999   6359032   5331536         8   1.413326231510E-004   6.266920400000E+001   6.263771800000E+001   6.397927713394E+001   2.729104184291E-001   7.572391472173E-003   2.729104184291E-001   1.983186000000E+001   2.002813887596E+001   1.413326231510E-004   2.797044300000E+001   2.821973514557E+001   2.000000000000E+000
  99999999   6359032   5331536         8   1.413326231510E-004   6.276466800000E+001   6.274051000000E+001   6.407575392723E+001   2.729104184291E-001   7.572391472173E-003   2.729104184291E-001   1.977398000000E+001   1.997394394875E+001   1.413326231510E-004   2.806394700000E+001   2.830667185783E+001   2.000000000000E+000
