  20704000  10826562   2048000      3072   2.338915581484E-002   1.991574500000E+001   1.988996700000E+001   7.741146993637E+001   1.755049400000E+001   1.804070305824E+001   1.852446000000E+001   1.940933108330E+001   3.000000000000E+000
  20704000  10826562   2048000      3072   2.338915581484E-002   2.584486400000E+001   2.581889700000E+001   7.897759890556E+001   1.920608300000E+001   1.967991805077E+001   2.035798000000E+001   2.114157104492E+001   3.000000000000E+000
  21454000  10826562   2048000      3072   2.338915588419E-002   2.019273200000E+001   2.017575700000E+001   7.252906489372E+001   1.752344100000E+001   1.808591508865E+001   1.913913400000E+001   1.993212914467E+001   3.000000000000E+000
  21454000  10826562   2048000      3072   2.338915588419E-002   2.493503100000E+001   2.491216700000E+001   7.378364205360E+001   1.951955900000E+001   2.007724905014E+001   2.145309200000E+001   2.221689105034E+001   3.000000000000E+000
  30608000  10826562   2048000      3072   2.338915564187E-002   1.652866000000E+001   1.650385100000E+001   7.039679503441E+001   1.332078800000E+001   1.403558397293E+001   1.526989800000E+001   1.618892192841E+001   3.000000000000E+000
  30608000  10826562   2048000      3072   2.338915591013E-002   1.870112200000E+001   1.866751400000E+001   6.893049311638E+001   1.387394900000E+001   1.459014081955E+001   1.470685500000E+001   1.562803888321E+001   3.000000000000E+000
