  30607053  56352072  16384000       768   2.337964920688E-002   1.535602740000E+003   1.535579463000E+003   1.613455180168E+003   1.532554069000E+003   1.565610355854E+003   1.534355284000E+003   1.567778666019E+003   4.000000000000E+000
  30607053  56352072  16384000       768   2.337964919128E-002   1.642384320000E+003   1.642357310000E+003   1.720883966923E+003   1.639551614000E+003   1.675043347836E+003   1.641266263000E+003   1.677266759872E+003   4.000000000000E+000
  30608000  56352072  16384000       768   5.741968952832E-002   6.465157260000E+002   6.464886340000E+002   6.983249948025E+002   6.429798570000E+002   6.509282529354E+002   6.447600830000E+002   6.531173939705E+002   4.000000000000E+000
  30608000  56352072  16384000       768   2.336390395990E-002   6.469482180000E+002   6.469156870000E+002   6.976374340057E+002   6.425197720000E+002   6.510829279423E+002   6.442768610000E+002   6.532200520039E+002   4.000000000000E+000
