  50705000   6339918   2048000         2   2.338915581481E-002   1.034488370000E+002   1.033900740000E+002   1.070911700726E+002   2.965627600000E+001   3.056554484367E+001   9.590061800000E+001   9.736325097084E+001   3.000000000000E+000   1.000000000000E+000
  50705000   6339918   2048000         2   2.338915581481E-002   1.047634920000E+002   1.047076540000E+002   1.089097650051E+002   2.991458900000E+001   3.087132716179E+001   9.704173000000E+001   9.867206501961E+001   3.000000000000E+000   1.000000000000E+000
