  50600000   6310602   5331536         4   1.260943579780E-007   8.204685200000E+001   8.199593000000E+001   8.927953910828E+001   2.729104184734E-001   7.570898752542E-003   2.729104184734E-001   4.870921000000E+000   5.630442857742E+000   1.413186922562E-004   2.195626600000E+001   2.275332498550E+001   2.000000000000E+000
  50707000   6310602   5331536         4   1.260943579985E-007   8.232718300000E+001   8.224439600000E+001   8.782872200012E+001   2.729104184734E-001   7.570898752572E-003   2.729104184734E-001   4.575071000000E+000   5.236273050308E+000   1.413186922565E-004   2.181946400000E+001   2.253298902512E+001   2.000000000000E+000
  50700000   6310602   5331536         4   1.260943579985E-007   8.232882500000E+001   8.225898200000E+001   8.795920705795E+001   2.729104184734E-001   7.570898752572E-003   2.729104184734E-001   4.502095000000E+000   5.223968982697E+000   1.413186922565E-004   2.200510100000E+001   2.274891304970E+001   2.000000000000E+000
  50900000   6310602   5331536         4   1.260943537354E-007   9.206143300000E+001   9.197612400000E+001   9.820672297478E+001   2.729104184734E-001   7.570898396652E-003   2.729104184734E-001   1.456124200000E+001   1.581308102608E+001   1.413186889346E-004   3.175449000000E+001   3.304431891441E+001   2.000000000000E+000
  51000000   6310602   5331536         4   1.260943537040E-007   9.198255900000E+001   9.193210800000E+001   9.836435008049E+001   2.729104184734E-001   7.570898394307E-003   2.729104184734E-001   1.436167200000E+001   1.526392006874E+001   1.413186889128E-004   3.150437000000E+001   3.243799090385E+001   2.000000000000E+000
  50600000  50114660  42652288         4   6.262810710620E-008   1.160176272000E+003   1.160090485000E+003   1.215693189859E+003   2.731447893494E-001   7.592056500144E-003   2.731447893494E-001   1.480902050000E+002   1.949645340443E+002   1.415160201606E-004   2.839469590000E+002   3.312916522026E+002   3.000000000000E+000
  50707000  50114660  42652288         4   6.262810713037E-008   1.153191445000E+003   1.153155712000E+003   1.209086512089E+003   2.731447893494E-001   7.592056500135E-003   2.731447893494E-001   1.421441120000E+002   1.894345118999E+002   1.415160201605E-004   2.775627780000E+002   3.251084980965E+002   3.000000000000E+000
  50600000  50114660  42652288         4   6.262810708281E-008   1.142438970000E+003   1.142373145000E+003   1.209943907022E+003   2.731447893494E-001   7.592056500078E-003   2.731447893494E-001   1.434609150000E+002   1.919335029125E+002   1.415160201599E-004   2.782243760000E+002   3.283768742085E+002   3.000000000000E+000
  50707000  50114660  42652288         4   6.262810713037E-008   1.141655156000E+003   1.141582867000E+003   1.209452116966E+003   2.731447893494E-001   7.592056500135E-003   2.731447893494E-001   1.400113800000E+002   1.890959191322E+002   1.415160201605E-004   2.741870680000E+002   3.249252779484E+002   3.000000000000E+000
  50600000  50114660  42652288         4   6.262810708787E-008   1.156614978000E+003   1.156543900000E+003   1.212579939127E+003   2.731447893494E-001   7.592056500153E-003   2.731447893494E-001   1.446470070000E+002   1.918687300682E+002   1.415160201606E-004   2.813879180000E+002   3.288543579578E+002   3.000000000000E+000
  50707000  50114660  42652288         4   6.262810713037E-008   1.152346292000E+003   1.152302114000E+003   1.207280854940E+003   2.731447893494E-001   7.592056500135E-003   2.731447893494E-001   1.444438300000E+002   1.908502039909E+002   1.415160201605E-004   2.797943430000E+002   3.265078840256E+002   3.000000000000E+000
  50700000  50114660  42652288         4   6.262810713037E-008   1.163786673000E+003   1.163723656000E+003   1.220165210009E+003   2.731447893494E-001   7.592056500135E-003   2.731447893494E-001   1.427526100000E+002   1.903480269909E+002   1.415160201605E-004   2.815860330000E+002   3.294815938473E+002   3.000000000000E+000
  50900000  50114660  42652288         4   6.262810479003E-008   1.243274259000E+003   1.243176832000E+003   1.301412482023E+003   2.731447893494E-001   7.592056072914E-003   2.731447893494E-001   2.324174300000E+002   2.815690760612E+002   1.415160161787E-004   3.690933770000E+002   4.185778930187E+002   3.000000000000E+000
  51000000  50114660  42652288         4   6.262810479067E-008   1.244632727000E+003   1.244545752000E+003   1.299693590879E+003   2.731447893494E-001   7.592056073012E-003   2.731447893494E-001   2.334928620000E+002   2.797661719322E+002   1.415160161797E-004   3.707225270000E+002   4.173928380013E+002   3.000000000000E+000
